"year","month","year_month","day","cardinal_direction","speed_bin","count_speed_bin","count_total","cumulative_percent"
"2010","4","2010-April","3","SW",2,"1","3","100.000"
"2010","4","2010-April","3","W",1,"15","22","68.182"
"2010","4","2010-April","3","W",2,"6","22","95.455"
"2010","4","2010-April","3","W",3,"1","22","100.000"
"2010","4","2010-April","4","E",1,"27","59","45.763"
"2010","4","2010-April","4","E",2,"22","59","83.051"
"2010","4","2010-April","4","E",3,"10","59","100.000"
"2010","4","2010-April","4","N",1,"2","8","25.000"
"2010","4","2010-April","4","N",2,"3","8","62.500"
"2010","4","2010-April","4","N",3,"1","8","75.000"
"2010","4","2010-April","4","N",4,"2","8","100.000"
"2010","4","2010-April","4","NE",1,"16","53","30.189"
"2010","4","2010-April","4","NE",2,"21","53","69.811"
"2010","4","2010-April","4","NE",3,"12","53","92.453"
"2010","4","2010-April","4","NE",4,"4","53","100.000"
"2010","4","2010-April","4","NW",1,"2","7","28.571"
"2010","4","2010-April","4","NW",2,"2","7","57.143"
"2010","4","2010-April","4","NW",3,"3","7","100.000"
"2010","4","2010-April","4","S",1,"6","49","12.245"
"2010","4","2010-April","4","S",2,"10","49","32.653"
"2010","4","2010-April","4","S",3,"17","49","67.347"
"2010","4","2010-April","4","S",4,"8","49","83.673"
"2010","4","2010-April","4","S",5,"8","49","100.000"
"2010","4","2010-April","4","SE",1,"7","85","8.235"
"2010","4","2010-April","4","SE",2,"33","85","47.059"
"2010","4","2010-April","4","SE",3,"28","85","80.000"
"2010","4","2010-April","4","SE",4,"12","85","94.118"
"2010","4","2010-April","4","SE",5,"3","85","97.647"
"2010","4","2010-April","4","SE",6,"2","85","100.000"
"2010","4","2010-April","4","SW",1,"7","16","43.750"
"2010","4","2010-April","4","SW",2,"7","16","87.500"
"2010","4","2010-April","4","SW",3,"2","16","100.000"
"2010","4","2010-April","4","W",1,"4","11","36.364"
"2010","4","2010-April","4","W",2,"3","11","63.636"
"2010","4","2010-April","4","W",3,"4","11","100.000"
"2010","4","2010-April","5","E",1,"9","25","36.000"
"2010","4","2010-April","5","E",2,"10","25","76.000"
"2010","4","2010-April","5","E",3,"5","25","96.000"
"2010","4","2010-April","5","E",4,"1","25","100.000"
"2010","4","2010-April","5","N",1,"12","42","28.571"
"2010","4","2010-April","5","N",2,"27","42","92.857"
"2010","4","2010-April","5","N",3,"3","42","100.000"
"2010","4","2010-April","5","NE",1,"6","9","66.667"
"2010","4","2010-April","5","NE",2,"3","9","100.000"
"2010","4","2010-April","5","NW",1,"9","14","64.286"
"2010","4","2010-April","5","NW",2,"5","14","100.000"
"2010","4","2010-April","5","S",1,"1","38","2.632"
"2010","4","2010-April","5","S",2,"10","38","28.947"
"2010","4","2010-April","5","S",3,"10","38","55.263"
"2010","4","2010-April","5","S",4,"13","38","89.474"
"2010","4","2010-April","5","S",5,"3","38","97.368"
"2010","4","2010-April","5","S",6,"1","38","100.000"
"2010","4","2010-April","5","SE",1,"2","124","1.613"
"2010","4","2010-April","5","SE",2,"6","124","6.452"
"2010","4","2010-April","5","SE",3,"34","124","33.871"
"2010","4","2010-April","5","SE",4,"72","124","91.935"
"2010","4","2010-April","5","SE",5,"10","124","100.000"
"2010","4","2010-April","5","SW",1,"6","10","60.000"
"2010","4","2010-April","5","SW",2,"3","10","90.000"
"2010","4","2010-April","5","SW",4,"1","10","100.000"
"2010","4","2010-April","5","W",1,"17","17","100.000"
"2010","4","2010-April","6","E",1,"37","129","28.682"
"2010","4","2010-April","6","E",2,"23","129","46.512"
"2010","4","2010-April","6","E",3,"24","129","65.116"
"2010","4","2010-April","6","E",4,"27","129","86.047"
"2010","4","2010-April","6","E",5,"14","129","96.899"
"2010","4","2010-April","6","E",6,"4","129","100.000"
"2010","4","2010-April","6","N",1,"4","7","57.143"
"2010","4","2010-April","6","N",2,"3","7","100.000"
"2010","4","2010-April","6","NE",1,"23","25","92.000"
"2010","4","2010-April","6","NE",2,"2","25","100.000"
"2010","4","2010-April","6","S",1,"2","2","100.000"
"2010","4","2010-April","6","SE",1,"6","113","5.310"
"2010","4","2010-April","6","SE",2,"37","113","38.053"
"2010","4","2010-April","6","SE",3,"11","113","47.788"
"2010","4","2010-April","6","SE",4,"20","113","65.487"
"2010","4","2010-April","6","SE",5,"33","113","94.690"
"2010","4","2010-April","6","SE",6,"6","113","100.000"
"2010","4","2010-April","7","E",1,"25","52","48.077"
"2010","4","2010-April","7","E",2,"23","52","92.308"
"2010","4","2010-April","7","E",3,"4","52","100.000"
"2010","4","2010-April","7","N",1,"12","31","38.710"
"2010","4","2010-April","7","N",2,"13","31","80.645"
"2010","4","2010-April","7","N",3,"6","31","100.000"
"2010","4","2010-April","7","NE",1,"15","53","28.302"
"2010","4","2010-April","7","NE",2,"15","53","56.604"
"2010","4","2010-April","7","NE",3,"6","53","67.925"
"2010","4","2010-April","7","NE",4,"8","53","83.019"
"2010","4","2010-April","7","NE",5,"8","53","98.113"
"2010","4","2010-April","7","NE",6,"1","53","100.000"
"2010","4","2010-April","7","NW",1,"4","20","20.000"
"2010","4","2010-April","7","NW",2,"9","20","65.000"
"2010","4","2010-April","7","NW",3,"7","20","100.000"
"2010","4","2010-April","7","S",2,"1","11","9.091"
"2010","4","2010-April","7","S",3,"10","11","100.000"
"2010","4","2010-April","7","SE",1,"6","67","8.955"
"2010","4","2010-April","7","SE",2,"38","67","65.672"
"2010","4","2010-April","7","SE",3,"23","67","100.000"
"2010","4","2010-April","7","SW",1,"1","21","4.762"
"2010","4","2010-April","7","SW",2,"13","21","66.667"
"2010","4","2010-April","7","SW",3,"7","21","100.000"
"2010","4","2010-April","7","W",1,"2","24","8.333"
"2010","4","2010-April","7","W",2,"15","24","70.833"
"2010","4","2010-April","7","W",3,"7","24","100.000"
"2010","4","2010-April","8","E",1,"16","72","22.222"
"2010","4","2010-April","8","E",2,"36","72","72.222"
"2010","4","2010-April","8","E",3,"20","72","100.000"
"2010","4","2010-April","8","N",1,"15","24","62.500"
"2010","4","2010-April","8","N",2,"6","24","87.500"
"2010","4","2010-April","8","N",3,"2","24","95.833"
"2010","4","2010-April","8","N",4,"1","24","100.000"
"2010","4","2010-April","8","NE",1,"15","26","57.692"
"2010","4","2010-April","8","NE",2,"7","26","84.615"
"2010","4","2010-April","8","NE",3,"3","26","96.154"
"2010","4","2010-April","8","NE",4,"1","26","100.000"
"2010","4","2010-April","8","NW",1,"13","18","72.222"
"2010","4","2010-April","8","NW",2,"5","18","100.000"
"2010","4","2010-April","8","S",1,"18","47","38.298"
"2010","4","2010-April","8","S",2,"20","47","80.851"
"2010","4","2010-April","8","S",3,"8","47","97.872"
"2010","4","2010-April","8","S",4,"1","47","100.000"
"2010","4","2010-April","8","SE",1,"9","73","12.329"
"2010","4","2010-April","8","SE",2,"35","73","60.274"
"2010","4","2010-April","8","SE",3,"25","73","94.521"
"2010","4","2010-April","8","SE",4,"4","73","100.000"
"2010","4","2010-April","8","SW",1,"3","4","75.000"
"2010","4","2010-April","8","SW",2,"1","4","100.000"
"2010","4","2010-April","8","W",1,"5","10","50.000"
"2010","4","2010-April","8","W",2,"4","10","90.000"
"2010","4","2010-April","8","W",3,"1","10","100.000"
"2010","4","2010-April","9","E",1,"29","39","74.359"
"2010","4","2010-April","9","E",2,"10","39","100.000"
"2010","4","2010-April","9","N",1,"11","16","68.750"
"2010","4","2010-April","9","N",2,"5","16","100.000"
"2010","4","2010-April","9","NE",1,"31","44","70.455"
"2010","4","2010-April","9","NE",2,"13","44","100.000"
"2010","4","2010-April","9","NW",1,"6","16","37.500"
"2010","4","2010-April","9","NW",2,"8","16","87.500"
"2010","4","2010-April","9","NW",3,"2","16","100.000"
"2010","4","2010-April","9","S",1,"8","40","20.000"
"2010","4","2010-April","9","S",2,"13","40","52.500"
"2010","4","2010-April","9","S",3,"14","40","87.500"
"2010","4","2010-April","9","S",4,"5","40","100.000"
"2010","4","2010-April","9","SE",1,"15","83","18.072"
"2010","4","2010-April","9","SE",2,"12","83","32.530"
"2010","4","2010-April","9","SE",3,"45","83","86.747"
"2010","4","2010-April","9","SE",4,"9","83","97.590"
"2010","4","2010-April","9","SE",5,"2","83","100.000"
"2010","4","2010-April","9","SW",1,"5","23","21.739"
"2010","4","2010-April","9","SW",2,"15","23","86.957"
"2010","4","2010-April","9","SW",3,"3","23","100.000"
"2010","4","2010-April","9","W",1,"1","21","4.762"
"2010","4","2010-April","9","W",2,"9","21","47.619"
"2010","4","2010-April","9","W",3,"11","21","100.000"
"2010","4","2010-April","10","E",1,"23","74","31.081"
"2010","4","2010-April","10","E",2,"12","74","47.297"
"2010","4","2010-April","10","E",3,"26","74","82.432"
"2010","4","2010-April","10","E",4,"11","74","97.297"
"2010","4","2010-April","10","E",5,"2","74","100.000"
"2010","4","2010-April","10","N",1,"8","15","53.333"
"2010","4","2010-April","10","N",2,"1","15","60.000"
"2010","4","2010-April","10","N",3,"3","15","80.000"
"2010","4","2010-April","10","N",4,"3","15","100.000"
"2010","4","2010-April","10","NE",1,"20","53","37.736"
"2010","4","2010-April","10","NE",2,"27","53","88.679"
"2010","4","2010-April","10","NE",3,"6","53","100.000"
"2010","4","2010-April","10","NW",1,"2","7","28.571"
"2010","4","2010-April","10","NW",3,"1","7","42.857"
"2010","4","2010-April","10","NW",4,"4","7","100.000"
"2010","4","2010-April","10","S",1,"19","38","50.000"
"2010","4","2010-April","10","S",2,"17","38","94.737"
"2010","4","2010-April","10","S",3,"2","38","100.000"
"2010","4","2010-April","10","SE",1,"13","74","17.568"
"2010","4","2010-April","10","SE",2,"37","74","67.568"
"2010","4","2010-April","10","SE",3,"15","74","87.838"
"2010","4","2010-April","10","SE",4,"4","74","93.243"
"2010","4","2010-April","10","SE",5,"5","74","100.000"
"2010","4","2010-April","10","SW",1,"3","8","37.500"
"2010","4","2010-April","10","SW",2,"2","8","62.500"
"2010","4","2010-April","10","SW",3,"3","8","100.000"
"2010","4","2010-April","10","W",1,"1","9","11.111"
"2010","4","2010-April","10","W",2,"4","9","55.556"
"2010","4","2010-April","10","W",3,"3","9","88.889"
"2010","4","2010-April","10","W",5,"1","9","100.000"
"2010","4","2010-April","11","E",1,"6","117","5.128"
"2010","4","2010-April","11","E",2,"10","117","13.675"
"2010","4","2010-April","11","E",3,"47","117","53.846"
"2010","4","2010-April","11","E",4,"26","117","76.068"
"2010","4","2010-April","11","E",5,"22","117","94.872"
"2010","4","2010-April","11","E",6,"6","117","100.000"
"2010","4","2010-April","11","N",1,"26","47","55.319"
"2010","4","2010-April","11","N",2,"15","47","87.234"
"2010","4","2010-April","11","N",3,"2","47","91.489"
"2010","4","2010-April","11","N",5,"2","47","95.745"
"2010","4","2010-April","11","N",6,"1","47","97.872"
"2010","4","2010-April","11","N",7,"1","47","100.000"
"2010","4","2010-April","11","NE",1,"10","22","45.455"
"2010","4","2010-April","11","NE",2,"4","22","63.636"
"2010","4","2010-April","11","NE",3,"5","22","86.364"
"2010","4","2010-April","11","NE",4,"3","22","100.000"
"2010","4","2010-April","11","NW",1,"13","22","59.091"
"2010","4","2010-April","11","NW",2,"9","22","100.000"
"2010","4","2010-April","11","S",2,"5","5","100.000"
"2010","4","2010-April","11","SE",1,"4","69","5.797"
"2010","4","2010-April","11","SE",2,"21","69","36.232"
"2010","4","2010-April","11","SE",3,"24","69","71.014"
"2010","4","2010-April","11","SE",4,"14","69","91.304"
"2010","4","2010-April","11","SE",5,"5","69","98.551"
"2010","4","2010-April","11","SE",6,"1","69","100.000"
"2010","4","2010-April","11","SW",1,"1","4","25.000"
"2010","4","2010-April","11","SW",2,"1","4","50.000"
"2010","4","2010-April","11","SW",3,"2","4","100.000"
"2010","4","2010-April","11","W",1,"2","2","100.000"
"2010","4","2010-April","12","E",1,"22","46","47.826"
"2010","4","2010-April","12","E",2,"23","46","97.826"
"2010","4","2010-April","12","E",3,"1","46","100.000"
"2010","4","2010-April","12","N",1,"23","38","60.526"
"2010","4","2010-April","12","N",2,"14","38","97.368"
"2010","4","2010-April","12","N",3,"1","38","100.000"
"2010","4","2010-April","12","NE",1,"12","23","52.174"
"2010","4","2010-April","12","NE",2,"10","23","95.652"
"2010","4","2010-April","12","NE",3,"1","23","100.000"
"2010","4","2010-April","12","NW",1,"5","6","83.333"
"2010","4","2010-April","12","NW",2,"1","6","100.000"
"2010","4","2010-April","12","S",1,"2","49","4.082"
"2010","4","2010-April","12","S",2,"10","49","24.490"
"2010","4","2010-April","12","S",3,"15","49","55.102"
"2010","4","2010-April","12","S",4,"6","49","67.347"
"2010","4","2010-April","12","S",5,"11","49","89.796"
"2010","4","2010-April","12","S",6,"4","49","97.959"
"2010","4","2010-April","12","S",7,"1","49","100.000"
"2010","4","2010-April","12","SE",1,"7","122","5.738"
"2010","4","2010-April","12","SE",2,"33","122","32.787"
"2010","4","2010-April","12","SE",3,"39","122","64.754"
"2010","4","2010-April","12","SE",4,"12","122","74.590"
"2010","4","2010-April","12","SE",5,"27","122","96.721"
"2010","4","2010-April","12","SE",6,"4","122","100.000"
"2010","4","2010-April","12","SW",1,"1","2","50.000"
"2010","4","2010-April","12","SW",2,"1","2","100.000"
"2010","4","2010-April","12","W",2,"1","1","100.000"
"2010","4","2010-April","13","E",1,"9","76","11.842"
"2010","4","2010-April","13","E",2,"10","76","25.000"
"2010","4","2010-April","13","E",3,"35","76","71.053"
"2010","4","2010-April","13","E",4,"17","76","93.421"
"2010","4","2010-April","13","E",5,"5","76","100.000"
"2010","4","2010-April","13","N",1,"17","28","60.714"
"2010","4","2010-April","13","N",2,"10","28","96.429"
"2010","4","2010-April","13","N",3,"1","28","100.000"
"2010","4","2010-April","13","NE",1,"5","9","55.556"
"2010","4","2010-April","13","NE",2,"3","9","88.889"
"2010","4","2010-April","13","NE",3,"1","9","100.000"
"2010","4","2010-April","13","NW",1,"8","22","36.364"
"2010","4","2010-April","13","NW",2,"13","22","95.455"
"2010","4","2010-April","13","NW",3,"1","22","100.000"
"2010","4","2010-April","13","S",1,"5","26","19.231"
"2010","4","2010-April","13","S",2,"6","26","42.308"
"2010","4","2010-April","13","S",3,"10","26","80.769"
"2010","4","2010-April","13","S",4,"2","26","88.462"
"2010","4","2010-April","13","S",5,"3","26","100.000"
"2010","4","2010-April","13","SE",1,"3","83","3.614"
"2010","4","2010-April","13","SE",2,"29","83","38.554"
"2010","4","2010-April","13","SE",3,"33","83","78.313"
"2010","4","2010-April","13","SE",4,"15","83","96.386"
"2010","4","2010-April","13","SE",5,"2","83","98.795"
"2010","4","2010-April","13","SE",6,"1","83","100.000"
"2010","4","2010-April","13","SW",1,"14","23","60.870"
"2010","4","2010-April","13","SW",2,"4","23","78.261"
"2010","4","2010-April","13","SW",3,"5","23","100.000"
"2010","4","2010-April","13","W",1,"9","13","69.231"
"2010","4","2010-April","13","W",2,"3","13","92.308"
"2010","4","2010-April","13","W",3,"1","13","100.000"
"2010","4","2010-April","14","E",1,"11","143","7.692"
"2010","4","2010-April","14","E",2,"35","143","32.168"
"2010","4","2010-April","14","E",3,"39","143","59.441"
"2010","4","2010-April","14","E",4,"30","143","80.420"
"2010","4","2010-April","14","E",5,"20","143","94.406"
"2010","4","2010-April","14","E",6,"8","143","100.000"
"2010","4","2010-April","14","N",1,"2","9","22.222"
"2010","4","2010-April","14","N",2,"6","9","88.889"
"2010","4","2010-April","14","N",3,"1","9","100.000"
"2010","4","2010-April","14","NE",1,"12","57","21.053"
"2010","4","2010-April","14","NE",2,"27","57","68.421"
"2010","4","2010-April","14","NE",3,"13","57","91.228"
"2010","4","2010-April","14","NE",4,"2","57","94.737"
"2010","4","2010-April","14","NE",5,"3","57","100.000"
"2010","4","2010-April","14","NW",1,"2","2","100.000"
"2010","4","2010-April","14","SE",1,"9","77","11.688"
"2010","4","2010-April","14","SE",2,"32","77","53.247"
"2010","4","2010-April","14","SE",3,"13","77","70.130"
"2010","4","2010-April","14","SE",4,"13","77","87.013"
"2010","4","2010-April","14","SE",5,"9","77","98.701"
"2010","4","2010-April","14","SE",6,"1","77","100.000"
"2010","4","2010-April","15","E",1,"24","77","31.169"
"2010","4","2010-April","15","E",2,"20","77","57.143"
"2010","4","2010-April","15","E",3,"24","77","88.312"
"2010","4","2010-April","15","E",4,"8","77","98.701"
"2010","4","2010-April","15","E",5,"1","77","100.000"
"2010","4","2010-April","15","N",1,"11","33","33.333"
"2010","4","2010-April","15","N",2,"18","33","87.879"
"2010","4","2010-April","15","N",3,"4","33","100.000"
"2010","4","2010-April","15","NE",1,"20","37","54.054"
